numero,id_hora,rut_paciente,fecha_hora,comentario
2397,2043,49291952-0,2025-04-22 16:45:00,Realizacion de cirugia renal
2398,2332,48263743-9,2025-04-26 11:15:00,Realizacion de cirugia abdominal
2399,1834,57581646-4,2025-04-26 14:15:00,Realizacion de cirugia en torax
2400,3195,85033698-2,2025-04-08 17:15:00,Realizacion de cirugia en torax
2401,3398,63958627-0,2025-04-05 18:00:00,Realizacion de cirugia cardiovascular
2402,2518,69482795-6,2025-04-02 16:15:00,Realizacion de cirugia abdominal
2403,1968,52872009-7,2025-04-06 10:30:00,Realizacion de cirugia ortopedica
2404,2240,22519178-2,2025-04-24 12:45:00,Realizacion de cirugia en torax
2405,525,76332098-2,2025-04-04 18:15:00,Realizacion de cirugia otorrinolaringologica
2406,1965,78678453-4,2025-04-14 16:45:00,Realizacion de cirugia otorrinolaringologica
2407,3379,59644030-9,2025-04-21 18:45:00,Realizacion de cirugia ortopedica
2408,3364,64355233-5,2025-04-23 08:15:00,Realizacion de cirugia ortopedica
2409,1465,65012894-9,2025-04-08 09:00:00,Realizacion de cirugia renal
2410,584,69145853-7,2025-04-19 16:30:00,Realizacion de cirugia abdominal
2411,1501,74402817-6,2025-04-06 13:15:00,Realizacion de cirugia en torax
2412,3554,25422399-6,2025-04-08 16:30:00,Realizacion de cirugia ortopedica
2413,3489,90889318-2,2025-04-04 18:15:00,Realizacion de cirugia en torax
2414,3089,98967597-1,2025-04-09 11:30:00,Realizacion de cirugia renal
2415,1460,46367453-0,2025-04-13 14:00:00,Realizacion de cirugia en torax
2416,2864,69482795-6,2025-05-01 17:00:00,Realizacion de cirugia otorrinolaringologica
2417,2056,37640277-4,2025-04-24 17:15:00,Realizacion de cirugia plastica
2418,1169,97372190-1,2025-04-09 10:15:00,Realizacion de cirugia neurologica
2419,2641,32340622-6,2025-04-04 11:45:00,Realizacion de cirugia otorrinolaringologica
2420,3377,81164868-4,2025-04-07 14:30:00,Realizacion de cirugia neurologica
2421,209,19557494-0,2025-04-21 10:00:00,Realizacion de cirugia neurologica
2422,2955,77724461-4,2025-04-14 09:45:00,Realizacion de cirugia cardiovascular
2423,1056,86853828-8,2025-04-25 13:15:00,Realizacion de cirugia cardiovascular
2424,2132,23572980-4,2025-04-14 14:15:00,Realizacion de cirugia otorrinolaringologica
2425,3006,40388373-6,2025-04-30 15:45:00,Consulta general
2426,496,60593511-0,2025-04-24 14:15:00,Realizacion de cirugia neurologica
2427,1186,91766615-6,2025-04-14 18:30:00,Realizacion de cirugia plastica
2428,1912,81164868-4,2025-04-16 09:45:00,Realizacion de cirugia plastica
2429,3544,32340622-6,2025-04-23 12:15:00,Solicitud de radiografia
2430,2382,59644030-9,2025-04-26 18:15:00,Realizacion de cirugia renal
2431,1411,97980836-2,2025-04-13 10:30:00,Realizacion de cirugia abdominal
2432,2405,96253618-2,2025-04-21 15:00:00,Realizacion de cirugia plastica
2433,1850,38196101-9,2025-04-26 14:00:00,Realizacion de cirugia renal
2434,765,20272755-6,2025-04-06 09:45:00,Realizacion de cirugia otorrinolaringologica
2435,1293,99352036-1,2025-04-30 10:00:00,Realizacion de cirugia abdominal
2436,3665,29962868-0,2025-04-29 11:30:00,Dolor abdominal y nauseas
2437,1450,53039267-4,2025-04-19 10:30:00,Consulta general
2438,3130,98041254-1,2025-04-12 18:00:00,Consulta general
2439,79,58501550-1,2025-04-20 08:45:00,Realizacion de cirugia abdominal
2440,2999,21774192-3,2025-04-22 18:30:00,Realizacion de cirugia ortopedica
2441,891,69145853-7,2025-04-30 08:30:00,Realizacion de cirugia renal
2442,576,56565081-1,2025-04-18 13:00:00,Realizacion de cirugia cardiovascular
2443,2117,78310737-4,2025-04-11 15:45:00,Problemas respiratorios
2444,1131,34310135-9,2025-04-15 15:15:00,Realizacion de cirugia plastica
2445,553,45152877-6,2025-04-28 13:00:00,Realizacion de cirugia renal
2446,3257,14540200-5,2025-04-05 11:30:00,Realizacion de cirugia neurologica
2447,2316,67260949-6,2025-04-02 15:45:00,Realizacion de cirugia otorrinolaringologica
2448,2195,33791677-0,2025-04-23 11:00:00,Realizacion de cirugia abdominal
2449,2168,66747669-9,2025-04-07 12:45:00,Realizacion de cirugia abdominal
2450,1134,48322668-8,2025-04-28 11:45:00,Realizacion de cirugia cardiovascular
2451,425,81778485-8,2025-04-09 12:30:00,Realizacion de cirugia renal
2452,1480,95838628-5,2025-04-20 17:45:00,Realizacion de cirugia abdominal
2453,3276,98041254-1,2025-04-15 13:45:00,Realizacion de cirugia plastica
2454,3206,58074747-6,2025-04-30 16:30:00,Realizacion de cirugia plastica
2455,388,53337367-3,2025-04-24 17:30:00,Realizacion de cirugia abdominal
2456,2,40884415-9,2025-04-28 13:15:00,Realizacion de cirugia ortopedica
2457,620,38324156-4,2025-04-14 16:30:00,Realizacion de cirugia renal
2458,1276,92670172-1,2025-04-12 17:30:00,Realizacion de cirugia plastica
2459,660,65012894-9,2025-04-13 13:00:00,Realizacion de cirugia cardiovascular
2460,1185,63958627-0,2025-04-28 17:00:00,Realizacion de cirugia cardiovascular
2461,988,34310135-9,2025-04-09 11:00:00,Realizacion de cirugia en torax
2462,690,16625683-2,2025-04-09 09:15:00,Realizacion de cirugia en torax
2463,2459,45056798-6,2025-04-30 14:15:00,Realizacion de cirugia cardiovascular
2464,1223,95431346-9,2025-04-08 12:45:00,Realizacion de cirugia otorrinolaringologica
2465,772,15347792-3,2025-04-10 09:15:00,Realizacion de cirugia cardiovascular
2466,809,95431346-9,2025-04-15 18:45:00,Realizacion de cirugia neurologica
2467,2561,49771636-9,2025-04-20 11:30:00,Realizacion de cirugia en torax
2468,968,47192537-4,2025-04-07 17:30:00,Realizacion de cirugia plastica
2469,88,67384344-0,2025-05-01 10:00:00,Realizacion de cirugia cardiovascular
2470,462,99550289-1,2025-04-05 18:30:00,Realizacion de cirugia plastica
2471,2473,51072055-5,2025-04-18 08:30:00,Revision de cicatriz postoperatoria
2472,853,93827792-4,2025-04-09 11:45:00,Realizacion de cirugia en torax
2473,2044,46367453-0,2025-04-11 09:45:00,Realizacion de cirugia en torax
2474,3075,66594934-8,2025-04-30 15:30:00,Realizacion de cirugia neurologica
2475,1047,75006543-8,2025-04-08 13:30:00,Realizacion de cirugia en torax
2476,2206,44480804-6,2025-04-22 08:30:00,Realizacion de cirugia otorrinolaringologica
2477,1049,96253618-2,2025-04-04 09:15:00,Realizacion de cirugia abdominal
2478,2205,78093216-6,2025-04-25 14:30:00,Realizacion de cirugia otorrinolaringologica
2479,3056,32340622-6,2025-04-19 15:15:00,Realizacion de cirugia neurologica
2480,2184,93827792-4,2025-04-23 10:30:00,Solicitud de radiografia
2481,1172,81778485-8,2025-04-26 09:15:00,Realizacion de cirugia abdominal
2482,1394,33791677-0,2025-04-13 17:30:00,Realizacion de cirugia abdominal
2483,215,80062558-9,2025-05-01 18:30:00,Revision de cicatriz postoperatoria
2484,1205,46930558-3,2025-04-14 14:00:00,Realizacion de cirugia renal
2485,2410,80062558-9,2025-04-27 12:00:00,Realizacion de cirugia neurologica
2486,1167,43959822-2,2025-04-16 15:30:00,Solicitud de examen de sangre
2487,2973,95595189-5,2025-04-29 09:45:00,Realizacion de cirugia otorrinolaringologica
2488,3594,56565081-1,2025-04-18 13:45:00,Realizacion de cirugia otorrinolaringologica
2489,2422,99352036-1,2025-04-15 14:15:00,Realizacion de cirugia neurologica
2490,352,88755903-1,2025-04-28 16:30:00,Realizacion de cirugia neurologica
2491,484,87997004-2,2025-04-17 10:15:00,Realizacion de cirugia cardiovascular
2492,2631,95838628-5,2025-04-17 12:30:00,Realizacion de cirugia en torax
2493,890,27470077-6,2025-04-13 08:15:00,Realizacion de cirugia abdominal
2494,2764,59765653-7,2025-04-23 11:45:00,Realizacion de cirugia cardiovascular
2495,1881,90942860-9,2025-04-06 09:45:00,Realizacion de cirugia en torax
2496,3504,77724461-4,2025-04-06 08:00:00,Realizacion de cirugia cardiovascular
2497,2672,23788335-3,2025-04-29 17:30:00,Realizacion de cirugia en torax
2498,2656,45846060-8,2025-04-27 12:15:00,Realizacion de cirugia plastica
2499,2086,58719444-0,2025-04-16 14:00:00,Realizacion de cirugia otorrinolaringologica
2500,2717,67552699-5,2025-04-12 10:30:00,Realizacion de cirugia plastica
2501,628,86332222-2,2025-04-17 16:00:00,Realizacion de cirugia en torax
2502,810,44920115-1,2025-05-01 17:00:00,Realizacion de cirugia abdominal
2503,3353,89066256-8,2025-04-12 10:30:00,Realizacion de cirugia ortopedica
2504,3005,94361312-4,2025-04-09 18:00:00,Realizacion de cirugia otorrinolaringologica
2505,2816,96998252-1,2025-05-01 18:30:00,Realizacion de cirugia renal
2506,511,63952204-2,2025-04-26 14:15:00,Realizacion de cirugia neurologica
2507,3216,27423273-6,2025-04-21 16:00:00,Realizacion de cirugia cardiovascular
2508,2501,45846060-8,2025-04-04 12:45:00,Realizacion de cirugia neurologica
2509,3067,93738834-2,2025-04-21 08:30:00,Realizacion de cirugia ortopedica
2510,2658,15869307-3,2025-04-12 13:00:00,Realizacion de cirugia renal
2511,1300,15347792-3,2025-04-08 13:30:00,Realizacion de cirugia renal
2512,2299,58501550-1,2025-04-22 08:45:00,Realizacion de cirugia neurologica
2513,2002,56565081-1,2025-04-19 18:30:00,Realizacion de cirugia ortopedica
2514,1196,55539940-3,2025-04-14 09:30:00,Realizacion de cirugia abdominal
2515,428,22769853-9,2025-04-29 14:15:00,Solicitud de examen de sangre
2516,340,51263568-1,2025-04-15 08:45:00,Realizacion de cirugia renal
2517,2670,74402817-6,2025-04-20 17:30:00,Realizacion de cirugia neurologica
2518,513,86332222-2,2025-04-08 13:30:00,Realizacion de cirugia renal
2519,2212,56809478-6,2025-04-27 12:00:00,Realizacion de cirugia neurologica
2520,1565,45846060-8,2025-04-10 11:45:00,Realizacion de cirugia cardiovascular
2521,2377,85033698-2,2025-04-28 09:45:00,Realizacion de cirugia cardiovascular
2522,2440,99921909-4,2025-04-15 17:30:00,Realizacion de cirugia cardiovascular
2523,2538,60334032-8,2025-04-11 08:15:00,Realizacion de cirugia renal
2524,2423,53039267-4,2025-04-30 09:15:00,Realizacion de cirugia otorrinolaringologica
2525,335,68040732-2,2025-04-24 17:30:00,Solicitud de radiografia
2526,2946,70812597-6,2025-04-03 16:00:00,Realizacion de cirugia abdominal
2527,899,90206203-1,2025-04-16 17:30:00,Realizacion de cirugia en torax
2528,1543,93827792-4,2025-04-28 14:15:00,Realizacion de cirugia cardiovascular
2529,2676,16625683-2,2025-04-27 18:15:00,Solicitud de examen de sangre
2530,2431,20272755-6,2025-04-21 18:00:00,Realizacion de cirugia plastica
2531,2726,16251209-1,2025-04-26 15:00:00,Realizacion de cirugia plastica
2532,3370,92670172-1,2025-04-15 13:00:00,Realizacion de cirugia otorrinolaringologica
2533,2514,15074844-0,2025-04-29 16:30:00,Realizacion de cirugia ortopedica
2534,1004,31462078-5,2025-04-05 15:45:00,Realizacion de cirugia otorrinolaringologica
2535,2628,86853828-8,2025-04-14 17:00:00,Realizacion de cirugia ortopedica
2536,709,87751822-9,2025-04-05 16:00:00,Realizacion de cirugia en torax
2537,2010,38196101-9,2025-04-28 15:45:00,Realizacion de cirugia renal
2538,727,49873347-8,2025-04-09 17:30:00,Realizacion de cirugia ortopedica
2539,2854,91766615-6,2025-04-04 10:30:00,Realizacion de cirugia cardiovascular
2540,3452,95010809-6,2025-04-16 08:30:00,Realizacion de cirugia abdominal
2541,550,59644030-9,2025-04-14 18:00:00,Realizacion de cirugia cardiovascular
2542,1214,45955017-8,2025-05-01 15:15:00,Realizacion de cirugia plastica
2543,3602,21870177-9,2025-04-25 11:15:00,Realizacion de cirugia ortopedica
2544,3596,93827792-4,2025-05-01 12:30:00,Realizacion de cirugia abdominal
2545,1433,12457845-7,2025-05-01 13:45:00,Realizacion de cirugia renal
2546,1779,64355233-5,2025-04-20 16:45:00,Realizacion de cirugia otorrinolaringologica
2547,656,28592060-1,2025-04-11 14:15:00,Realizacion de cirugia neurologica
2548,3112,59765653-7,2025-04-28 14:45:00,Realizacion de cirugia neurologica
2549,1142,63708168-9,2025-04-23 14:45:00,Realizacion de cirugia plastica
2550,992,53699466-8,2025-04-03 11:00:00,Realizacion de cirugia ortopedica
2551,1784,98418033-8,2025-04-19 16:15:00,Realizacion de cirugia otorrinolaringologica
2552,508,49291952-0,2025-04-28 14:00:00,Realizacion de cirugia ortopedica
2553,1317,66264861-2,2025-04-10 15:00:00,Realizacion de cirugia en torax
2554,1758,31950796-6,2025-04-02 12:45:00,Realizacion de cirugia en torax
2555,3186,33469812-2,2025-04-23 16:45:00,Realizacion de cirugia ortopedica
2556,106,50692374-0,2025-04-19 13:15:00,Realizacion de cirugia neurologica
2557,587,70812597-6,2025-04-13 13:15:00,Realizacion de cirugia en torax
2558,897,40388373-6,2025-04-22 15:45:00,Realizacion de cirugia otorrinolaringologica
2559,2558,49190437-8,2025-04-22 17:45:00,Realizacion de cirugia neurologica
2560,2202,45623694-9,2025-04-23 12:45:00,Realizacion de cirugia plastica
2561,2496,55322795-0,2025-04-23 14:30:00,Realizacion de cirugia en torax
2562,2548,50692374-0,2025-04-09 18:00:00,Realizacion de cirugia renal
2563,343,99352036-1,2025-04-24 18:30:00,Dolor abdominal y nauseas
2564,2831,24595395-3,2025-04-11 12:15:00,Realizacion de cirugia en torax
2565,2794,74803113-9,2025-04-03 18:15:00,Realizacion de cirugia neurologica
2566,3111,12031991-9,2025-04-10 08:45:00,Realizacion de cirugia otorrinolaringologica
2567,649,31950796-6,2025-04-17 08:15:00,Realizacion de cirugia otorrinolaringologica
2568,1486,97372190-1,2025-04-30 12:45:00,Realizacion de cirugia abdominal
2569,543,51263568-1,2025-04-15 08:15:00,Realizacion de cirugia plastica
2570,940,82205587-1,2025-04-29 18:00:00,Realizacion de cirugia otorrinolaringologica
2571,3150,94152364-3,2025-04-26 08:15:00,Realizacion de cirugia en torax
2572,1336,68040732-2,2025-04-24 17:45:00,Realizacion de cirugia abdominal
2573,683,77724461-4,2025-04-05 16:30:00,Realizacion de cirugia en torax
2574,2941,80062558-9,2025-04-19 09:30:00,Realizacion de cirugia abdominal
2575,3390,22519178-2,2025-04-23 13:00:00,Realizacion de cirugia ortopedica
2576,3100,36428633-7,2025-04-20 08:00:00,Realizacion de cirugia abdominal
2577,795,25422399-6,2025-04-25 17:30:00,Realizacion de cirugia plastica
2578,1458,46367453-0,2025-04-30 12:30:00,Solicitud de examen de sangre
2579,3023,51009521-0,2025-04-14 08:30:00,Realizacion de cirugia otorrinolaringologica
2580,57,33469812-2,2025-04-24 14:15:00,Realizacion de cirugia otorrinolaringologica
2581,1015,30716561-0,2025-04-05 18:00:00,Realizacion de cirugia abdominal
2582,1630,65310865-3,2025-04-20 17:30:00,Realizacion de cirugia cardiovascular
2583,3551,59644030-9,2025-04-09 18:15:00,Realizacion de cirugia ortopedica
2584,1044,80061523-7,2025-04-26 16:45:00,Realizacion de cirugia plastica
2585,1949,99921909-4,2025-04-19 15:30:00,Realizacion de cirugia neurologica
2586,1009,75833080-6,2025-04-22 18:00:00,Realizacion de cirugia plastica
2587,1035,95838628-5,2025-04-25 10:00:00,Realizacion de cirugia renal
2588,331,33791677-0,2025-04-22 11:15:00,Realizacion de cirugia neurologica
2589,1951,29519188-7,2025-04-12 10:00:00,Realizacion de cirugia plastica
2590,903,46930558-3,2025-04-30 17:30:00,Realizacion de cirugia plastica
2591,1619,15869307-3,2025-04-04 09:00:00,Realizacion de cirugia neurologica
2592,2122,22212788-6,2025-04-24 13:45:00,Realizacion de cirugia renal
2593,1385,40521119-8,2025-04-11 11:30:00,Realizacion de cirugia otorrinolaringologica
2594,2482,24441102-3,2025-04-05 12:15:00,Realizacion de cirugia cardiovascular
2595,2523,25422399-6,2025-04-10 15:30:00,Realizacion de cirugia en torax
2596,3321,93738834-2,2025-04-05 08:15:00,Solicitud de examen de sangre
2597,1436,19557494-0,2025-04-05 11:15:00,Realizacion de cirugia abdominal
2598,960,53407302-6,2025-04-22 15:15:00,Realizacion de cirugia plastica
2599,2376,61864673-3,2025-04-22 08:15:00,Realizacion de cirugia renal
2600,3125,21398093-5,2025-04-28 17:00:00,Realizacion de cirugia abdominal
2601,455,74803113-9,2025-04-12 10:00:00,Realizacion de cirugia neurologica
2602,2294,95838628-5,2025-04-07 09:30:00,Realizacion de cirugia renal
2603,1116,88755903-1,2025-04-22 10:00:00,Realizacion de cirugia otorrinolaringologica
2604,1787,73899711-4,2025-04-19 10:00:00,Realizacion de cirugia abdominal
2605,2370,60775663-1,2025-04-09 18:45:00,Realizacion de cirugia en torax
2606,3568,61864673-3,2025-04-28 09:30:00,Realizacion de cirugia neurologica
2607,1814,48115949-8,2025-04-24 17:00:00,Realizacion de cirugia abdominal
2608,1990,40884415-9,2025-04-09 18:00:00,Realizacion de cirugia plastica
2609,2326,95431346-9,2025-04-02 09:00:00,Realizacion de cirugia abdominal
2610,2344,19557494-0,2025-04-20 14:00:00,Realizacion de cirugia plastica
2611,230,26699972-2,2025-04-15 11:00:00,Realizacion de cirugia neurologica
2612,793,22212788-6,2025-04-14 16:45:00,Realizacion de cirugia ortopedica
2613,2268,84295710-6,2025-04-15 08:00:00,Realizacion de cirugia otorrinolaringologica
2614,1557,36809677-6,2025-04-02 09:30:00,Realizacion de cirugia neurologica
2615,828,55539940-3,2025-04-02 18:15:00,Realizacion de cirugia renal
2616,195,16625683-2,2025-04-02 09:00:00,Realizacion de cirugia renal
2617,2626,30263166-2,2025-04-29 15:45:00,Realizacion de cirugia renal
2618,421,14540200-5,2025-04-12 09:45:00,Realizacion de cirugia renal
2619,2114,67552699-5,2025-04-20 14:45:00,Realizacion de cirugia en torax
2620,2257,15869307-3,2025-05-01 17:30:00,Realizacion de cirugia neurologica
2621,2798,44920115-1,2025-04-08 09:15:00,Realizacion de cirugia ortopedica
2622,859,29519188-7,2025-04-22 14:00:00,Realizacion de cirugia neurologica
2623,3502,45846060-8,2025-04-26 18:45:00,Realizacion de cirugia neurologica
2624,1841,78093216-6,2025-04-29 08:30:00,Realizacion de cirugia neurologica
2625,1296,90160627-1,2025-04-19 09:00:00,Realizacion de cirugia plastica
2626,1060,25811298-1,2025-04-09 08:15:00,Realizacion de cirugia otorrinolaringologica
2627,1770,61617949-1,2025-04-22 09:15:00,Realizacion de cirugia renal
2628,2906,57581646-4,2025-04-27 13:45:00,Realizacion de cirugia cardiovascular
2629,1019,68234030-5,2025-04-26 13:45:00,Realizacion de cirugia neurologica
2630,708,87751822-9,2025-04-16 11:15:00,Realizacion de cirugia en torax
2631,1510,89765444-6,2025-04-20 14:15:00,Realizacion de cirugia abdominal
2632,648,70026603-3,2025-04-05 17:15:00,Realizacion de cirugia otorrinolaringologica
2633,2633,72795772-4,2025-04-13 17:15:00,Realizacion de cirugia en torax
2634,2931,53375085-5,2025-04-14 14:30:00,Realizacion de cirugia neurologica
2635,702,47192537-4,2025-04-29 16:00:00,Realizacion de cirugia otorrinolaringologica
2636,275,16625683-2,2025-04-02 12:30:00,Realizacion de cirugia plastica
2637,158,50066254-1,2025-04-07 10:45:00,Realizacion de cirugia otorrinolaringologica
2638,2876,44920115-1,2025-05-01 08:00:00,Realizacion de cirugia cardiovascular
2639,2702,47192537-4,2025-04-21 15:15:00,Realizacion de cirugia neurologica
2640,3458,78678453-4,2025-04-03 11:00:00,Solicitud de radiografia
