id,id_hora,fecha_hora,via_conformado,rut_personal
2306,2483,2025-04-29 11:15:00,Presencial,37899207-9
2307,1784,2025-04-19 16:15:00,Remoto,51192824-9
2308,480,2025-04-15 09:30:00,Remoto,95208514-3
2309,1920,2025-05-01 12:30:00,Presencial,78812540-6
2310,3217,2025-04-15 18:15:00,Remoto,94023614-4
2311,1588,2025-04-03 10:30:00,Remoto,22767738-4
2312,694,2025-04-08 11:45:00,Presencial,16394885-1
2313,717,2025-04-12 11:45:00,Remoto,21784166-4
2314,19,2025-04-25 08:45:00,Remoto,22767738-4
2315,1275,2025-04-15 14:00:00,Presencial,51192824-9
2316,397,2025-04-28 18:00:00,Remoto,73177104-4
2317,2428,2025-04-16 13:30:00,Presencial,21784166-4
2318,1143,2025-04-08 18:00:00,Remoto,57378727-6
2319,534,2025-04-14 17:45:00,Presencial,78812540-6
2320,3600,2025-04-08 14:15:00,Presencial,51192824-9
2321,2040,2025-04-12 18:45:00,Remoto,37899207-9
2322,588,2025-04-24 15:45:00,Presencial,57378727-6
2323,86,2025-04-18 18:45:00,Remoto,94023614-4
2324,2096,2025-04-15 10:45:00,Presencial,95208514-3
2325,3617,2025-05-01 10:45:00,Remoto,16394885-1
2326,8,2025-04-14 11:30:00,Presencial,75524136-0
2327,2447,2025-04-14 12:00:00,Remoto,78812540-6
2328,313,2025-04-17 12:15:00,Presencial,16394885-1
2329,1495,2025-04-28 16:30:00,Remoto,78812540-6
2330,2725,2025-04-16 13:30:00,Remoto,22767738-4
2331,3190,2025-04-02 15:30:00,Remoto,95208514-3
2332,3155,2025-04-29 15:30:00,Presencial,30387339-7
2333,2187,2025-04-14 13:45:00,Remoto,51192824-9
2334,1937,2025-04-20 12:00:00,Remoto,30387339-7
2335,3171,2025-04-23 14:00:00,Presencial,95208514-3
2336,3578,2025-04-09 09:45:00,Remoto,37899207-9
2337,2154,2025-04-12 13:00:00,Presencial,75524136-0
2338,3504,2025-04-06 08:00:00,Remoto,16394885-1
2339,138,2025-04-17 13:45:00,Remoto,22767738-4
2340,2266,2025-04-24 10:30:00,Presencial,37899207-9
2341,1200,2025-04-26 15:00:00,Remoto,78812540-6
2342,702,2025-04-29 16:00:00,Remoto,22767738-4
2343,153,2025-04-16 10:30:00,Presencial,94023614-4
2344,42,2025-04-12 17:30:00,Presencial,16394885-1
2345,1242,2025-04-22 12:45:00,Remoto,78812540-6
2346,1371,2025-04-07 12:30:00,Remoto,86209409-0
2347,3591,2025-04-15 09:00:00,Remoto,73177104-4
2348,3531,2025-04-16 13:15:00,Presencial,95208514-3
2349,2093,2025-04-19 08:00:00,Presencial,73177104-4
2350,2920,2025-04-05 10:30:00,Presencial,51192824-9
2351,3284,2025-04-13 11:30:00,Presencial,94023614-4
2352,1610,2025-04-06 15:00:00,Presencial,94023614-4
2353,1195,2025-04-21 14:30:00,Presencial,51192824-9
2354,3004,2025-04-30 18:00:00,Remoto,37899207-9
2355,3393,2025-04-06 10:15:00,Remoto,94023614-4
2356,723,2025-04-07 15:15:00,Remoto,83332889-3
2357,594,2025-04-09 11:45:00,Remoto,21784166-4
2358,2141,2025-04-09 09:15:00,Remoto,57378727-6
2359,1980,2025-04-16 15:00:00,Presencial,37899207-9
2360,508,2025-04-28 14:00:00,Presencial,51192824-9
2361,1838,2025-04-28 15:00:00,Remoto,21784166-4
2362,1422,2025-04-05 17:15:00,Presencial,78812540-6
2363,3092,2025-04-28 14:30:00,Remoto,30387339-7
2364,2354,2025-04-25 10:00:00,Presencial,57378727-6
2365,1706,2025-04-03 12:15:00,Presencial,57378727-6
2366,3048,2025-04-11 14:45:00,Remoto,78812540-6
2367,1198,2025-04-30 10:15:00,Remoto,37899207-9
2368,3097,2025-04-14 18:45:00,Presencial,16394885-1
2369,1474,2025-04-28 15:15:00,Remoto,75524136-0
2370,366,2025-04-02 14:45:00,Presencial,21784166-4
2371,2375,2025-04-09 16:30:00,Presencial,78812540-6
2372,815,2025-04-22 10:30:00,Presencial,86209409-0
2373,2161,2025-04-04 15:15:00,Presencial,94023614-4
2374,554,2025-04-18 16:15:00,Remoto,75524136-0
2375,343,2025-04-24 18:30:00,Remoto,37899207-9
2376,1146,2025-04-17 10:45:00,Remoto,37899207-9
2377,2831,2025-04-11 12:15:00,Presencial,30387339-7
2378,1488,2025-04-18 08:15:00,Presencial,16394885-1
2379,1005,2025-04-11 15:30:00,Remoto,95208514-3
2380,1044,2025-04-26 16:45:00,Presencial,21784166-4
2381,3439,2025-04-11 16:45:00,Presencial,86209409-0
2382,2804,2025-04-19 10:15:00,Presencial,95208514-3
2383,990,2025-04-18 15:45:00,Remoto,16394885-1
2384,1506,2025-04-07 18:00:00,Remoto,73177104-4
2385,1324,2025-04-11 16:45:00,Presencial,86209409-0
2386,2547,2025-04-04 13:30:00,Presencial,86209409-0
2387,136,2025-04-30 11:15:00,Presencial,37899207-9
2388,690,2025-04-09 09:15:00,Remoto,51192824-9
2389,1840,2025-04-09 17:45:00,Remoto,22767738-4
2390,3175,2025-04-23 09:30:00,Presencial,94023614-4
2391,673,2025-04-19 08:30:00,Presencial,86209409-0
2392,3277,2025-04-26 12:45:00,Remoto,30387339-7
2393,1731,2025-04-21 10:45:00,Presencial,21784166-4
2394,145,2025-04-29 15:15:00,Remoto,22767738-4
2395,1779,2025-04-20 16:45:00,Presencial,94023614-4
2396,2329,2025-04-23 13:15:00,Remoto,73177104-4
2397,499,2025-04-28 10:00:00,Remoto,86209409-0
2398,196,2025-04-19 10:45:00,Presencial,16394885-1
2399,3305,2025-04-06 14:45:00,Remoto,21784166-4
2400,453,2025-04-14 12:30:00,Presencial,73177104-4
2401,1803,2025-04-25 08:15:00,Remoto,83332889-3
2402,2072,2025-04-20 10:00:00,Presencial,30387339-7
2403,929,2025-04-29 13:30:00,Presencial,37899207-9
2404,2862,2025-04-13 10:15:00,Remoto,30387339-7
2405,1381,2025-04-22 11:30:00,Remoto,21784166-4
2406,2584,2025-05-01 08:30:00,Presencial,57378727-6
2407,1861,2025-04-13 15:30:00,Remoto,57378727-6
2408,2911,2025-04-18 08:30:00,Remoto,75524136-0
2409,2649,2025-04-09 08:15:00,Remoto,30387339-7
2410,2470,2025-04-28 11:15:00,Remoto,94023614-4
2411,3242,2025-05-01 15:30:00,Presencial,57378727-6
2412,3202,2025-04-09 16:30:00,Remoto,30387339-7
2413,3139,2025-04-16 15:30:00,Presencial,86209409-0
2414,3527,2025-04-08 10:00:00,Remoto,16394885-1
2415,846,2025-04-13 15:15:00,Remoto,22767738-4
2416,2518,2025-04-02 16:15:00,Presencial,78812540-6
2417,246,2025-04-10 08:15:00,Presencial,30387339-7
2418,2784,2025-04-08 15:15:00,Presencial,75524136-0
2419,207,2025-04-25 08:45:00,Remoto,94023614-4
2420,2566,2025-04-16 14:00:00,Presencial,73177104-4
2421,1167,2025-04-16 15:30:00,Presencial,21784166-4
2422,340,2025-04-15 08:45:00,Remoto,73177104-4
2423,1761,2025-04-24 15:45:00,Presencial,94023614-4
2424,1232,2025-04-03 10:30:00,Presencial,22767738-4
2425,3040,2025-04-07 16:45:00,Remoto,86209409-0
2426,2435,2025-04-10 15:00:00,Remoto,95208514-3
2427,1192,2025-04-12 18:30:00,Presencial,75524136-0
2428,1352,2025-04-25 10:45:00,Remoto,21784166-4
2429,2835,2025-04-04 12:00:00,Remoto,75524136-0
2430,2075,2025-04-26 17:30:00,Presencial,37899207-9
2431,891,2025-04-30 08:30:00,Remoto,21784166-4
2432,1682,2025-04-30 14:00:00,Remoto,51192824-9
2433,252,2025-04-28 18:30:00,Presencial,30387339-7
2434,1935,2025-04-21 11:45:00,Presencial,57378727-6
2435,1699,2025-04-24 11:30:00,Remoto,51192824-9
2436,742,2025-04-20 09:00:00,Remoto,21784166-4
2437,3508,2025-04-29 09:00:00,Presencial,94023614-4
2438,623,2025-04-18 12:00:00,Remoto,22767738-4
2439,242,2025-05-01 12:15:00,Presencial,83332889-3
2440,2571,2025-04-07 15:45:00,Presencial,37899207-9
2441,2237,2025-04-06 10:30:00,Remoto,75524136-0
2442,1643,2025-04-24 15:30:00,Presencial,21784166-4
2443,2651,2025-04-07 09:00:00,Remoto,86209409-0
2444,3088,2025-04-08 18:00:00,Remoto,21784166-4
2445,1994,2025-04-13 13:00:00,Remoto,86209409-0
2446,1528,2025-04-15 09:00:00,Presencial,83332889-3
2447,2888,2025-04-10 08:00:00,Remoto,75524136-0
2448,3551,2025-04-09 18:15:00,Presencial,95208514-3
2449,34,2025-04-19 12:00:00,Remoto,95208514-3
2450,1548,2025-04-05 09:30:00,Remoto,22767738-4
2451,544,2025-04-12 16:45:00,Presencial,21784166-4
2452,1116,2025-04-22 10:00:00,Remoto,75524136-0
2453,2541,2025-04-22 08:30:00,Remoto,57378727-6
2454,620,2025-04-14 16:30:00,Presencial,73177104-4
2455,1883,2025-04-28 14:45:00,Remoto,57378727-6
2456,1345,2025-04-18 14:00:00,Remoto,37899207-9
2457,2270,2025-04-07 12:30:00,Presencial,86209409-0
2458,1260,2025-04-12 10:45:00,Remoto,83332889-3
2459,2603,2025-04-27 12:45:00,Remoto,94023614-4
2460,1656,2025-04-21 15:15:00,Presencial,78812540-6
2461,3623,2025-04-11 16:45:00,Remoto,73177104-4
2462,1559,2025-04-12 10:30:00,Presencial,57378727-6
2463,1449,2025-04-16 16:30:00,Remoto,86209409-0
2464,784,2025-04-19 18:00:00,Presencial,51192824-9
2465,7,2025-04-12 14:00:00,Presencial,83332889-3
2466,1446,2025-04-27 16:30:00,Presencial,94023614-4
2467,273,2025-04-20 17:30:00,Remoto,37899207-9
2468,2856,2025-04-07 17:45:00,Presencial,37899207-9
2469,1763,2025-04-26 11:15:00,Remoto,21784166-4
2470,137,2025-05-01 11:30:00,Presencial,37899207-9
2471,1395,2025-04-20 11:15:00,Remoto,95208514-3
2472,1762,2025-04-24 10:30:00,Remoto,73177104-4
2473,679,2025-04-12 09:15:00,Remoto,16394885-1
2474,2473,2025-04-18 08:30:00,Presencial,16394885-1
2475,461,2025-04-27 09:30:00,Remoto,22767738-4
2476,1574,2025-04-16 18:15:00,Remoto,95208514-3
2477,2070,2025-05-01 17:15:00,Presencial,22767738-4
2478,1204,2025-04-02 11:00:00,Presencial,57378727-6
2479,1235,2025-04-07 18:00:00,Presencial,86209409-0
2480,1644,2025-04-13 12:15:00,Remoto,75524136-0
2481,3574,2025-04-13 12:30:00,Remoto,86209409-0
2482,957,2025-04-29 14:00:00,Presencial,16394885-1
2483,550,2025-04-14 18:00:00,Presencial,78812540-6
2484,1163,2025-04-05 09:45:00,Remoto,16394885-1
2485,843,2025-04-18 12:15:00,Remoto,51192824-9
2486,782,2025-04-29 12:45:00,Presencial,95208514-3
2487,1707,2025-05-01 10:30:00,Remoto,21784166-4
2488,1557,2025-04-02 09:30:00,Presencial,16394885-1
2489,2071,2025-04-07 13:45:00,Remoto,21784166-4
2490,1733,2025-04-03 17:30:00,Remoto,57378727-6
2491,1870,2025-04-03 12:00:00,Remoto,83332889-3
2492,222,2025-04-15 12:00:00,Presencial,94023614-4
2493,2020,2025-04-07 13:45:00,Presencial,37899207-9
2494,1790,2025-04-14 13:45:00,Remoto,57378727-6
2495,3573,2025-04-25 10:45:00,Presencial,86209409-0
2496,1999,2025-04-02 11:15:00,Presencial,75524136-0
2497,12,2025-04-19 11:15:00,Presencial,51192824-9
2498,1365,2025-04-23 18:00:00,Remoto,78812540-6
2499,2213,2025-04-10 08:30:00,Presencial,83332889-3
2500,834,2025-04-03 11:45:00,Presencial,95208514-3
2501,780,2025-04-18 15:45:00,Presencial,21784166-4
2502,2939,2025-04-16 16:30:00,Remoto,16394885-1
2503,2693,2025-04-28 18:45:00,Remoto,83332889-3
2504,1695,2025-04-11 11:00:00,Presencial,83332889-3
2505,583,2025-04-08 15:30:00,Remoto,95208514-3
2506,2556,2025-04-05 17:30:00,Presencial,16394885-1
2507,1605,2025-04-27 18:15:00,Remoto,51192824-9
2508,3100,2025-04-20 08:00:00,Remoto,22767738-4
2509,1896,2025-04-28 10:45:00,Remoto,94023614-4
2510,652,2025-04-09 12:45:00,Remoto,94023614-4
2511,1539,2025-04-10 09:30:00,Presencial,94023614-4
2512,1939,2025-04-09 10:00:00,Remoto,22767738-4
2513,2708,2025-04-24 17:30:00,Remoto,57378727-6
2514,916,2025-04-04 16:30:00,Remoto,75524136-0
2515,2520,2025-04-20 11:00:00,Presencial,94023614-4
2516,3196,2025-04-18 08:15:00,Remoto,21784166-4
2517,2157,2025-04-23 17:30:00,Presencial,30387339-7
2518,3448,2025-04-09 11:15:00,Presencial,75524136-0
2519,2642,2025-04-21 16:30:00,Presencial,57378727-6
2520,2935,2025-04-30 08:45:00,Presencial,83332889-3
2521,1662,2025-04-09 09:15:00,Presencial,95208514-3
2522,2612,2025-04-02 12:00:00,Presencial,16394885-1
2523,73,2025-04-04 09:30:00,Presencial,73177104-4
2524,2007,2025-04-21 15:00:00,Remoto,83332889-3
2525,2608,2025-04-22 16:30:00,Presencial,57378727-6
2526,1067,2025-04-07 13:15:00,Presencial,95208514-3
2527,1683,2025-05-01 08:15:00,Presencial,22767738-4
2528,624,2025-05-01 11:00:00,Remoto,83332889-3
2529,2067,2025-04-30 15:30:00,Remoto,37899207-9
2530,3173,2025-04-08 09:30:00,Remoto,30387339-7
2531,660,2025-04-13 13:00:00,Remoto,83332889-3
2532,3259,2025-04-21 12:45:00,Remoto,16394885-1
2533,2780,2025-04-28 12:00:00,Remoto,21784166-4
2534,510,2025-04-19 18:15:00,Remoto,16394885-1
2535,2743,2025-04-09 15:30:00,Remoto,86209409-0
2536,1684,2025-04-22 13:15:00,Presencial,83332889-3
2537,3029,2025-04-19 17:30:00,Remoto,78812540-6
2538,485,2025-04-28 18:45:00,Presencial,57378727-6
2539,2632,2025-04-20 12:00:00,Presencial,37899207-9
2540,3209,2025-04-15 09:15:00,Presencial,16394885-1
2541,2055,2025-04-25 13:45:00,Presencial,78812540-6
2542,2324,2025-04-12 09:45:00,Remoto,21784166-4
2543,592,2025-04-18 18:45:00,Remoto,86209409-0
2544,2837,2025-04-29 14:15:00,Presencial,21784166-4
2545,770,2025-04-20 09:15:00,Remoto,22767738-4
2546,1549,2025-04-06 18:30:00,Remoto,51192824-9
2547,775,2025-04-16 17:15:00,Presencial,37899207-9
2548,3257,2025-04-05 11:30:00,Presencial,16394885-1
2549,111,2025-04-10 11:15:00,Presencial,37899207-9
2550,368,2025-04-16 09:45:00,Presencial,94023614-4
2551,1551,2025-04-04 08:45:00,Presencial,21784166-4
2552,3163,2025-04-05 16:00:00,Presencial,83332889-3
2553,3079,2025-04-11 15:15:00,Remoto,73177104-4
2554,425,2025-04-09 12:30:00,Remoto,30387339-7
2555,2038,2025-04-05 17:15:00,Remoto,83332889-3
2556,1764,2025-04-07 15:45:00,Presencial,16394885-1
2557,2484,2025-04-17 13:15:00,Remoto,37899207-9
2558,2891,2025-04-21 12:15:00,Remoto,73177104-4
2559,3647,2025-04-20 16:45:00,Remoto,16394885-1
2560,2852,2025-04-12 18:00:00,Remoto,21784166-4
2561,272,2025-04-19 17:30:00,Presencial,51192824-9
2562,1911,2025-04-17 13:15:00,Remoto,86209409-0
2563,114,2025-04-17 18:15:00,Presencial,94023614-4
2564,3382,2025-04-05 17:30:00,Remoto,95208514-3
2565,1182,2025-04-06 16:15:00,Remoto,16394885-1
2566,1521,2025-04-05 13:00:00,Presencial,21784166-4
2567,1503,2025-04-03 14:30:00,Remoto,86209409-0
2568,477,2025-04-08 17:00:00,Presencial,83332889-3
2569,1309,2025-04-22 11:00:00,Presencial,57378727-6
2570,786,2025-04-24 12:15:00,Presencial,30387339-7
2571,3558,2025-04-18 13:00:00,Presencial,95208514-3
2572,2044,2025-04-11 09:45:00,Remoto,16394885-1
2573,3049,2025-04-04 18:30:00,Presencial,57378727-6
2574,1904,2025-04-02 12:45:00,Presencial,78812540-6
2575,3362,2025-04-02 09:15:00,Presencial,78812540-6
2576,1876,2025-04-23 18:00:00,Presencial,73177104-4
2577,2211,2025-04-02 16:30:00,Presencial,73177104-4
2578,2894,2025-04-23 10:15:00,Presencial,16394885-1
2579,3264,2025-04-28 17:45:00,Remoto,73177104-4
2580,1923,2025-04-29 13:45:00,Presencial,95208514-3
2581,557,2025-04-17 09:30:00,Presencial,30387339-7
2582,571,2025-04-03 12:45:00,Remoto,30387339-7
2583,1949,2025-04-19 15:30:00,Presencial,78812540-6
2584,249,2025-04-29 09:00:00,Presencial,51192824-9
2585,3405,2025-04-16 09:45:00,Presencial,51192824-9
2586,518,2025-04-09 12:30:00,Remoto,57378727-6
2587,700,2025-04-14 10:00:00,Remoto,95208514-3
2588,446,2025-04-05 12:45:00,Remoto,94023614-4
2589,2394,2025-04-25 10:30:00,Remoto,21784166-4
2590,889,2025-04-06 09:30:00,Remoto,78812540-6
2591,33,2025-04-27 16:30:00,Remoto,22767738-4
2592,3154,2025-05-01 13:00:00,Presencial,75524136-0
2593,1322,2025-04-06 16:00:00,Presencial,30387339-7
2594,2946,2025-04-03 16:00:00,Remoto,21784166-4
2595,21,2025-04-03 12:45:00,Presencial,22767738-4
2596,3220,2025-04-12 11:30:00,Presencial,75524136-0
2597,3467,2025-04-08 18:00:00,Remoto,83332889-3
2598,585,2025-04-09 08:30:00,Presencial,21784166-4
2599,1283,2025-04-14 08:30:00,Presencial,75524136-0
2600,3452,2025-04-16 08:30:00,Remoto,37899207-9
2601,1100,2025-04-18 11:00:00,Remoto,16394885-1
2602,2009,2025-05-01 12:15:00,Remoto,78812540-6
2603,3151,2025-04-09 11:30:00,Remoto,73177104-4
2604,3529,2025-04-28 17:30:00,Remoto,75524136-0
2605,2397,2025-04-25 12:30:00,Presencial,21784166-4
2606,2338,2025-04-12 12:00:00,Presencial,16394885-1
2607,1578,2025-04-09 08:45:00,Presencial,94023614-4
2608,1741,2025-04-06 17:30:00,Remoto,95208514-3
2609,2363,2025-04-19 11:00:00,Remoto,21784166-4
2610,810,2025-05-01 17:00:00,Presencial,37899207-9
2611,52,2025-05-01 13:45:00,Remoto,22767738-4
2612,2730,2025-04-03 08:15:00,Remoto,73177104-4
2613,1665,2025-04-20 14:45:00,Presencial,51192824-9
2614,83,2025-04-24 08:30:00,Remoto,16394885-1
2615,811,2025-04-18 09:45:00,Remoto,22767738-4
2616,3428,2025-04-10 16:45:00,Presencial,57378727-6
2617,2995,2025-04-03 12:00:00,Remoto,22767738-4
2618,3497,2025-04-11 14:45:00,Presencial,21784166-4
2619,2914,2025-04-22 11:30:00,Remoto,94023614-4
2620,1755,2025-04-11 09:30:00,Remoto,16394885-1
2621,1164,2025-04-17 14:45:00,Remoto,95208514-3
2622,1594,2025-04-11 08:00:00,Remoto,86209409-0
2623,1311,2025-04-08 12:00:00,Presencial,83332889-3
2624,3132,2025-04-03 16:15:00,Presencial,57378727-6
2625,3575,2025-04-24 18:15:00,Presencial,16394885-1
2626,3292,2025-04-29 08:00:00,Remoto,37899207-9
2627,38,2025-04-30 09:00:00,Presencial,16394885-1
2628,703,2025-04-20 10:45:00,Remoto,83332889-3
2629,3085,2025-04-05 09:45:00,Presencial,16394885-1
2630,1317,2025-04-10 15:00:00,Remoto,95208514-3
2631,2436,2025-04-24 12:30:00,Presencial,94023614-4
2632,1157,2025-04-03 13:30:00,Presencial,73177104-4
2633,1295,2025-04-28 16:00:00,Remoto,30387339-7
2634,1271,2025-04-20 18:45:00,Presencial,21784166-4
2635,2550,2025-04-02 09:45:00,Remoto,86209409-0
2636,1392,2025-04-16 14:30:00,Presencial,57378727-6
2637,2806,2025-04-09 10:30:00,Remoto,75524136-0
2638,1089,2025-04-14 12:15:00,Remoto,75524136-0
2639,3289,2025-04-12 18:15:00,Remoto,86209409-0
2640,1746,2025-04-10 10:15:00,Remoto,57378727-6
2641,2399,2025-04-20 13:15:00,Presencial,37899207-9
2642,2472,2025-04-26 11:15:00,Remoto,75524136-0
2643,3123,2025-04-18 17:00:00,Presencial,73177104-4
2644,1518,2025-04-30 08:30:00,Remoto,30387339-7
2645,1448,2025-04-17 18:00:00,Remoto,73177104-4
2646,874,2025-04-13 09:30:00,Presencial,95208514-3
2647,238,2025-04-24 08:30:00,Remoto,21784166-4
2648,2859,2025-04-04 18:15:00,Presencial,21784166-4
2649,466,2025-04-02 09:15:00,Remoto,51192824-9
2650,2594,2025-04-06 18:30:00,Remoto,51192824-9
2651,36,2025-04-24 16:15:00,Presencial,86209409-0
2652,3376,2025-04-26 16:15:00,Presencial,95208514-3
2653,1885,2025-04-10 09:15:00,Presencial,78812540-6
2654,1701,2025-04-25 12:00:00,Presencial,22767738-4
2655,937,2025-04-08 14:15:00,Remoto,21784166-4
2656,3147,2025-04-30 09:00:00,Presencial,21784166-4
2657,3539,2025-04-11 12:45:00,Presencial,51192824-9
2658,1587,2025-04-02 10:45:00,Remoto,21784166-4
2659,2709,2025-04-06 11:00:00,Remoto,83332889-3
2660,322,2025-04-18 10:15:00,Presencial,16394885-1
2661,3117,2025-04-23 09:00:00,Remoto,86209409-0
2662,2103,2025-04-24 08:30:00,Presencial,86209409-0
2663,502,2025-04-24 15:45:00,Presencial,75524136-0
2664,1919,2025-04-08 12:45:00,Presencial,51192824-9
2665,2805,2025-04-13 11:15:00,Remoto,22767738-4
2666,2732,2025-04-10 08:30:00,Remoto,16394885-1
2667,2964,2025-04-18 18:45:00,Presencial,16394885-1
2668,698,2025-04-16 08:15:00,Presencial,51192824-9
2669,1563,2025-04-18 14:15:00,Remoto,86209409-0
2670,1122,2025-04-03 11:45:00,Presencial,21784166-4
2671,1468,2025-04-25 11:30:00,Presencial,94023614-4
2672,928,2025-04-05 09:15:00,Presencial,57378727-6
2673,2167,2025-04-28 09:30:00,Presencial,22767738-4
2674,1234,2025-04-30 11:15:00,Presencial,83332889-3
2675,1757,2025-04-16 15:15:00,Remoto,21784166-4
2676,3260,2025-04-26 14:45:00,Remoto,57378727-6
2677,2645,2025-04-02 13:15:00,Remoto,21784166-4
2678,3213,2025-04-22 11:15:00,Presencial,94023614-4
2679,3158,2025-04-21 10:45:00,Remoto,22767738-4
2680,2198,2025-04-18 15:45:00,Remoto,37899207-9
2681,2104,2025-04-09 15:30:00,Presencial,83332889-3
2682,2205,2025-04-25 14:30:00,Remoto,75524136-0
2683,1617,2025-04-13 11:00:00,Remoto,21784166-4
2684,3078,2025-04-12 11:30:00,Presencial,57378727-6
2685,2505,2025-04-04 17:45:00,Presencial,75524136-0
2686,3249,2025-04-11 11:15:00,Presencial,73177104-4
2687,3282,2025-04-23 13:15:00,Presencial,57378727-6
2688,2176,2025-04-30 16:15:00,Presencial,22767738-4
2689,3652,2025-04-24 13:45:00,Remoto,83332889-3
2690,1647,2025-04-26 17:15:00,Remoto,21784166-4
2691,2126,2025-04-18 11:45:00,Presencial,51192824-9
2692,323,2025-04-29 18:30:00,Presencial,51192824-9
2693,3322,2025-04-23 18:30:00,Remoto,95208514-3
2694,259,2025-04-19 08:15:00,Presencial,86209409-0
2695,3412,2025-04-28 17:00:00,Remoto,30387339-7
2696,224,2025-04-20 17:00:00,Presencial,86209409-0
2697,2627,2025-04-30 17:45:00,Remoto,94023614-4
2698,3285,2025-04-17 12:15:00,Remoto,30387339-7
2699,206,2025-04-08 17:00:00,Remoto,22767738-4
2700,893,2025-04-12 13:30:00,Remoto,37899207-9
2701,2568,2025-04-15 16:30:00,Remoto,30387339-7
2702,3635,2025-04-29 16:30:00,Remoto,86209409-0
2703,2105,2025-04-05 08:00:00,Remoto,73177104-4
2704,1209,2025-04-06 18:15:00,Remoto,86209409-0
2705,208,2025-04-03 08:30:00,Presencial,95208514-3
2706,2587,2025-04-08 18:00:00,Remoto,51192824-9
2707,344,2025-04-28 17:00:00,Remoto,51192824-9
2708,1133,2025-04-16 10:30:00,Presencial,73177104-4
2709,1262,2025-04-26 15:15:00,Presencial,75524136-0
2710,2461,2025-04-14 11:00:00,Remoto,78812540-6
2711,3599,2025-04-09 11:45:00,Presencial,73177104-4
2712,2352,2025-04-14 13:15:00,Remoto,51192824-9
2713,304,2025-04-23 17:30:00,Remoto,86209409-0
2714,3056,2025-04-19 15:15:00,Remoto,75524136-0
2715,650,2025-04-21 13:30:00,Remoto,73177104-4
2716,911,2025-04-07 08:30:00,Presencial,22767738-4
2717,1765,2025-04-03 09:00:00,Remoto,22767738-4
2718,3413,2025-04-27 12:00:00,Remoto,21784166-4
2719,1816,2025-04-28 15:00:00,Presencial,57378727-6
2720,1213,2025-04-05 10:00:00,Remoto,78812540-6
2721,1774,2025-04-11 08:15:00,Presencial,73177104-4
2722,189,2025-04-20 16:30:00,Remoto,86209409-0
